language,incl,done,category,id,species,area,nature,exotic,simp,script,term,script alt,term alt,IPA,status,ety,literal,meaning,remark,notes,first,ambiguous,source page,source,source link,conventionalized,dict page,dictionary,dict link,wiktionary,date,century,period,based on,att page,attested,att,att link,CQL,warning,historic,per m H,tenten,per m C,bdb,etymology,quote,historical corpus,analyzability,structure,element,borrowing,how,type,has prototype,is prototype,modifier tr,head tr,specifying word tr,modifier,headword,specifier,modifier type,sensory,headword type,similarity,mechanism,,,,,,,,,,,,,,,,,,,,,,
Chinese,yes,yes,star anise,star anise,Illicium verum,Asia,,,大茴香,大茴香,dà​huíxiāng,,,,alternative,,big-hui-spice,big anise,,,,,,hu_food_2005,,yes,,MDBG,,,,,,,,,,,,,NA,,634,0.04,,,,,analyzable,compound,,no,,modified,yes,,dà​,huíxiāng,,big,fennel,,size,visual,prototype similarity,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,yes,yes,star anise,star anise,Illicium verum,Asia,,,大料,大料,dàliào,,,,alternative,,big-ingredient,,,dialectal,,,,,,yes,,defrancis_abc_2003,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,dà,liào,,big,ingredient,,size,visual,function,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,yes,yes,turmeric,turmeric,Curcuma longa,Asia,,,宝鼎香,寶鼎香,bǎodǐngxiāng,,,,alternative,,treasure-cauldron-spice?,,,,,,,,,,,,,https://www.easyatm.com.tw/wiki/%E5%AF%B6%E9%BC%8E%E9%A6%99,,,Ming,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,bǎodǐng,xiāng,,treasure cauldron,spice,,positive epithet,,function,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,yes,yes,turmeric,turmeric,Curcuma longa,Asia,,,黄姜,黃薑,huángjiāng,,,,alternative,,yellow-ginger,,,,,,,,,yes,,defrancis_abc_2003,,https://en.wiktionary.org/wiki/%E8%96%91%E9%BB%83,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,huáng,jiāng,,yellow,ginger,,color,visual,prototype similarity,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,yes,yes,turmeric,turmeric,Curcuma longa,Asia,,,姜黄,薑黃,jiānghuáng,,,,default,done,ginger-yellow,,,,,,,,,yes,,kleeman_oxford_2010,,https://en.wiktionary.org/wiki/%E8%96%91%E9%BB%83,1408,15,Song,SS,,Song Huiyao Jigao,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,jiāng,huáng,,ginger,yellow,,prototype similarity,,color,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,yes,yes,turmeric,turmeric,Crocus sativus,Asia,spice,,郁金,鬱金,yùjīn,,,,historic,,yü-gold,,also turmeric,,,,,schafer_golden_1985,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,yù,jīn,,luxuriant,gold,,positive epithet,,prototype similarity (metaphor),,,,,,,,,,,,,,,,,,,,,,,,
Chinese,yes,yes,vanilla,vanilla,Vanilla planifolia,America,,,香草,香草,xiāngcǎo,,,,default,done,fragrant-grass/herb,,,,,,,,,yes,,defrancis_abc_2003,,https://en.wiktionary.org/wiki/%E9%A6%99%E8%8D%89,1800?,19?,Modern,estimate,,,,,,,0,,,,,,,,analyzable,compound,,no,,modified,yes,,xiāng,cǎo,,fragrant,herb,,smell,olfactory,function,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,allspice,allspice,Pimenta dioica,America,,,,بهار حلو,bahār ḥulw,,,,alternative,,sweet spice,,,,,no,,,,,,Wiktionary,https://en.wiktionary.org/wiki/%D8%A8%D9%87%D8%A7%D8%B1_%D8%AD%D9%84%D9%88,https://en.wiktionary.org/wiki/%D8%A8%D9%87%D8%A7%D8%B1_%D8%AD%D9%84%D9%88,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,ḥulw,bahār,,sweet,spice,,taste,gustatory,function,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,allspice,allspice,Pimenta dioica,America,,,,فلفل البساتين,fulful al-basātīn,,,,alternative,,pepper of the gardens,,,,,,,,,yes,,Almaany,https://www.almaany.com/en/dict/ar-en/allspice/,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,al-basātīn,fulful,,of the gardens,pepper,,ecology,,prototype similarity,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,allspice,allspice,Pimenta dioica,America,,,الفلفل الحلو,فلفل حلو,fulful ḥulw,,,,alternative,,sweet pepper,,,can refer to paprika,,yes,,,,yes,,baalbaki_-mawrid_1995,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,ḥulw,fulful,,sweet,pepper,,taste,gustatory,prototype similarity,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,allspice,allspice,Pimenta dioica,America,,,الفلفل الافرنجي,فلفل إفرنجي,fulful ifranjī,,,,default,done,European pepper,,,[lit. Frankish],,no,,,,yes,,baalbaki_-mawrid_1995,,https://en.wiktionary.org/wiki/%D9%81%D9%84%D9%81%D9%84_%D8%A5%D9%81%D8%B1%D9%86%D8%AC%D9%8A,1700?,18?,Modern,estimate,,,,,,,0,,10,<0.01,,,,,analyzable,compound,,no,,modified,,,ifranjī,fulful,,Frankish,pepper,,source,,prototype similarity,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,allspice,allspice,Pimenta dioica,America,,,,فلفل تابل,fulful tābil,,,,alternative,,spice pepper,,,dialect?,,,,,,yes,,Almaany,https://www.almaany.com/es/dict/ar-es/%D9%81%D9%84%D9%81%D9%84-%D8%AA%D8%A7%D8%A8%D9%84/,,,,,,,,,,,,,,,,https://glosbe.com/en/ar/allspice,,,,analyzable,compound,,no,,modified,,,tābil,fulful,,spice,pepper,,function,,prototype similarity,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,anise,anise,Pimpinella anisum,Mediterranean,,,,حبة حلوة,ḥabba ḥulwa,,,,alternative,,"sweet grain, seed",anise,,,,,,,,yes,,wehr_dictionary_1976; baalbaki_-mawrid_1995,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,ḥulwa,ḥabba,,sweet,seed,,taste,gustatory,plant part,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,anise,anise,Pimpinella anisum,Mediterranean,,,,كمون حلو,kammūn ḥulw,,,,alternative,,sweet cumin,anise,,,,,,,,yes,,wehr_dictionary_1976; baalbaki_-mawrid_1995,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,ḥulw,kammūn,,sweet,cumin,,taste,gustatory,prototype similarity,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,anise,anise,Pimpinella anisum,Mediterranean,,,الانيسون,أنيسون,anīsūn,,,,default,done,phonetic,anise,,,,,,,,yes,,wehr_dictionary_1976; baalbaki_-mawrid_1995,,https://en.wiktionary.org/wiki/%D8%A3%D9%86%D9%8A%D8%B3%D9%88%D9%86#Arabic,a935,10,,KSUCCA,,al-Razi,al-Razi/Rhazes Kitāb al-Ḥāwī fī al-ṭibb,,"[word=""الانيسون""]  | [word=""انيسون""] | [word=""أنيسون""] | [word=""الأنيسون""] ",,210,3.52,603,0.07,,,,,unanalyzable,simple,,yes,phonetic,basic,,,,anīsūn,,,anīsūn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,anise,anise,Pimpinella anisum,Mediterranean,,,اليانسون,يانسون,yānisūn,ينسون,yansūn,,alternative,,phonetic,anise,,,,,,,,yes,,wehr_dictionary_1976; baalbaki_-mawrid_1995,,https://en.wiktionary.org/wiki/%D9%8A%D8%A7%D9%86%D8%B3%D9%88%D9%86,,,,,,,,,"[word=""اليانسون""] | [word=""الينسون""]",yaansuun is something else,0,0,"3,947",0.47,,,,,unanalyzable,simple,,yes,phonetic,basic,,,,yānisūn,,,yānisūn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,asafoetida,asafoetida,Ferula spp.,Asia,plant,,,أبو كبير,abū kabīr,,,,alternative,,big father,"asafoetida, devil's dung",,,,,,,,yes,810,wehr_dictionary_1976,http://arabiclexicon.hawramani.com/?p=67223#4aa9f0,,a791,8,,KSUCCA,,al-Farahidi Kitab al-Ayn,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,,abū kabīr,,,abū kabīr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,asafoetida,asafoetida,Ferula spp.,Asia,,,,صمغ الأجذان,samgh al-anjudān,,,,alternative,,gum of anjudan,,,,,,,,,yes,,baalbaki_-mawrid_1995,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,al-anjudān,samgh,,ferula,gum,,prototype,,plant part,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,asafoetida,asafoetida,Ferula spp.,Asia,,,,صمغ راتيناجي,samgh rātīnājī,,,,alternative,,rātīnājī gum,,rātīnāj is pine resin in Persian,,,,,,,yes,,baalbaki_-mawrid_1995,,,,,,,,,,,,,,,,,,,,,semi-analyzable,compound,,no,,modified,,,rātīnājī,samgh,,rātīnājī,gum,,prototype,,plant part,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,asafoetida,asafoetida,Ferula spp.,Asia,plant,,الأـنجدان,أنجدان,anjudān,,anjudhān,,alternative,done,phonetic,"asafoetida; ferula, giant fennel",,الانجدان,,no,,,,yes,,baalbaki_-mawrid_1995,,,a791,8,,KSUCCA,,al-Farahidi Kitab al-Ayn,,ibn_manzur_lisan_1979,,,,,,,,,,33,unanalyzable,simple,,yes,phonetic,basic,,,,anjudān,,,anjudān,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,asafoetida,asafoetida,Ferula spp.,Asia,spice,,الحلتيت,حلتیت,ḥiltīt,حلتيث,"ḥaltīt, ḥiltīth",,default,done,phonetic,asafoetida,,the plant is anjudan,,no,,,,yes,201,wehr_dictionary_1976; baalbaki_-mawrid_1995,,https://en.wiktionary.org/wiki/%D8%AD%D9%84%D8%AA%DB%8C%D8%AA,a791,8,,KSUCCA,,al-Farahidi,al-Farahidi Kitab al-Ayn,,"[word=""الحلتيت""] | [word=""حلتيت""] | [word=""الحلتيث""] | [word=""حلتيث""]",,258,4.32,986,0.12,,,Kitab al-Ayn:  الحلتيت : [ الأنجذان ],448,unanalyzable,simple,,yes,phonetic,basic,,,,ḥiltīt,,,ḥiltīt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cardamom,black cardamom,Amomum subulatum,Asia,,,,هال أسود,hāl aswad,هيل أسود,hīl aswad,,related,,,black cardamom; Nepal cardamom,قعقلة,"spices from various plants in the tribe Alpinieae of the Zingiberaceae such as Amomum, Elettaria, Aframomum spp.",,,,WebTeb,https://www.webteb.com/articles/%D8%A7%D9%84%D9%87%D9%8A%D9%84-%D8%A7%D9%84%D8%A7%D8%B3%D9%88%D8%AF-%D9%81%D9%88%D8%A7%D8%A6%D8%AF-%D9%85%D8%AA%D9%86%D9%88%D8%B9%D8%A9_24912,,,,,,1900?,20?,Modern,estimate,,,,,,,0,,,,,,,,analyzable,compound,,no,,modified,,,aswad,hāl,,black,cardamom,,color,visual,prototype similarity,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cardamom,black cardamom,Amomum spp.,Asia,spice; plant,,القاقلة,قاقلة,qāqulla,,,,historic,done,phonetic,cardamom/amomum,قعقلة coll.,"spices from various plants in the tribe Alpinieae of the Zingiberaceae such as Amomum, Elettaria, Aframomum spp.",,,,,,yes,,wehr_dictionary_1976; baalbaki_-mawrid_1995,,https://en.wiktionary.org/wiki/%D9%82%D8%A7%D9%82%D9%84%D8%A9,a853,9,,KSUCCA,,Ibn Habib,Ibn Habib|Mukhtaṣar fī al-ṭibb (مختصر في الطب; Compendium on Medicine),,قاقلة,,138,2.31,294,0.04,,,,,unanalyzable,simple,,yes,phonetic,basic,,,,qāqulla,,,qāqulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,caraway,caraway,Carum carvi,Eurasia,spice; plant,,الكراويا,كراويا,karāwiyā,كروياء,karawyā',,default,done,phonetic,,,,,,,,,yes,,wehr_dictionary_1976,,https://en.wiktionary.org/wiki/%D9%83%D8%B1%D8%A7%D9%88%D9%8A%D8%A7,a805,8,,KSUCCA,,al-Shaybani,,,"[word=""الكراويا""] | [word=""كراويا""] | [word=""الكروياء""] | [word=""كروياء""]",,19,0.32,313,0.04,,,,,unanalyzable,simple,,yes,phonetic,basic,,,,karāwiyā,,,karāwiyā,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cardamom,cardamom,Elettaria cardamomum,Asia,,,,حب الهال,ḥabb al-hāl,,,,alternative,,cardamom-seed,cardamom,,,,,,,,yes,,baalbaki_-mawrid_1995,,https://en.wiktionary.org/wiki/%D8%AF%D8%A7%D8%B1%D8%B5%D9%8A%D9%86%D9%8A#Arabic,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,,al-hāl,ḥabb,,cardamom,seed,plant part,,prototype,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cardamom,cardamom,Elettaria cardamomum,Asia,yes,,,حبهان,ḥabhān,حب الهان,ḥabb al-hān,,alternative,,cardamom-seed,cardamom,,in Egypt,,,,,,yes,,wehr_dictionary_1976,,https://en.wiktionary.org/wiki/%D8%B3%D9%84%D9%8A%D8%AE%D8%A9,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,,al-hān,ḥabb,,cardamom,seed,plant part,,prototype,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cardamom,cardamom,Elettaria cardamomum,Asia,,,,قاقلة صغيرة,qāqulla ṣaghīra,,,,alternative,,small cardamom,cardamom,,,,,66-68,amar_arabian_2017,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,ṣaghīra,qāqulla,,small,amomum,,size,visual,prototype similarity,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cardamom,cardamom,Elettaria cardamomum,Asia,,,,خير بواء,khayr buwwā',,,,alternative,,good-scent,lesser cardamom,,from Persian khayr būwā [sic.],,,,,,yes,,lane_arabic-english_1863,,,,,,,,,,,,,,,,,,,,,semi-analyzable,compound,,yes,calque,cranberry,,,khayr,buwwā',,well,scent,,positive epithet,,NA,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cardamom,cardamom,Elettaria cardamomum,Asia,spice; plant,,الهال,هال,hāl,,هيل hayl,,default,done,phonetic,cardamom,melyik a def,,,,,,,yes,,wehr_dictionary_1976; baalbaki_-mawrid_1995,,https://en.wiktionary.org/wiki/%D9%87%D9%8A%D9%84#Arabic,a935,10,,KSUCCA,,al-Razi,al-Razi/Rhazes Kitāb al-Ḥāwī fī al-ṭibb,,"[word=""الهال""] | [word=""الهيل""] | [word=""هال""] | [word=""هيل""]",WRONG,73,1.22,"44,181",5.31,,,,,unanalyzable,simple,,yes,phonetic,basic,,,,hāl,,,hāl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cinnamon,cassia,Cinnamomum spp.,Asia,,,,الحاد المذاق,al-ḥādd al-madhāq,,,,alternative,,the sharp taste,pungent cinnamon,,,,,,dietrich_dar_2004,,,,,,https://en.wiktionary.org/wiki/%D9%83%D8%B2%D8%A8%D8%B1%D8%A9,,,,,,ibn_al-baytar_kitab_1874,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,al-ḥādd,al-madhāq,,sharpness,of the taste,,taste,gustatory,taste,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cinnamon,cassia,Cinnamomum cassia,Asia,,,,دارصيني الدون,dārṣīnī al-dūn,,,,alternative,,inferior cinnamon,some inferior cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,al-dūn,dārṣīnī,,inferior,cinnamon,,negative epithet,,prototype,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cinnamon,cassia,Cinnamomum spp.,Asia,,,,دارصيني الصين,dārṣīnī al-ṣīn,,,,alternative,,Chinese wood of China,Chinese cinnamon,,,,,,dietrich_dar_2004,,,,,,,,10,,,,ibn_al-baytar_kitab_1874,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,al-ṣīn,dārṣīnī,,of China,cinnamon,,geographic origin,,prototype,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cinnamon,cassia,Cinnamomum cassia,Asia,,,,قرفة صينية,qirfa ṣīnīyya ,,,,alternative,,Chinese bark,cassia,,,,,,Wikipedia,,,,,,,,10,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,ṣīnīyya,qirfa ,,Chinese,cinnamon,,geographic origin,,plant part,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cinnamon,cassia,Cinnamomum cassia,Asia,spice; plant,,السليخة,سليخة,salīkha,,,,default,done,"peel, strip",cassia,,Wanderwort,,,,,,yes,,wehr_dictionary_1976; baalbaki_-mawrid_1995,,https://en.wiktionary.org/wiki/%D8%B3%D9%84%D9%8A%D8%AE%D8%A9,a820,9,,KSUCCA,,al-Shafi'i,al-Shāfi‘ī|Kitab al-Umm,,"[word=""سليخة""] | [word=""السليخة""]",,144,2.41,514,0.06,,,,,analyzable,derived,,no,,basic,,,,salīkha,,,cassia,,NA,,plant part,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,chile,chile,Capsicum spp.,America,,,,فلفل أحمر,fulful aḥmar,,,,alternative,,red pepper,"red pepper, capsicum",,,,,,,,yes,,baalbaki_-mawrid_1995,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,aḥmar,fulful,,red,pepper,,color,visual,prototype similarity,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,chile,chile,Capsicum spp.,America,,,,فلفل أخضر,fulful akhḍar,,,,alternative,,green pepper,green peppers,,,,,,,,yes,,wehr_dictionary_1976,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,akhḍar,fulful,,green,pepper,,color,visual,prototype similarity,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,chile,chile,Capsicum spp.,America,spice; plant,,الفلفل الحار,فلفل حار ,fulful ḥārr,,,,default,done,hot pepper,"chili, cayenne pepper",,,,,,,,yes,,baalbaki_-mawrid_1995,,NA,1540?,16?,Modern,estimate,,,,,"[word=""فلفل|الفلفل""] + [word=""الحار|حار""]",,0,0,"2,303",0.28,,,,,analyzable,compound,,no,,modified,,,ḥārr,fulful,,hot,pepper,,taste,thermal,prototype similarity,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,chile,chile,Capsicum spp.,America,,,,فلفل حلو,fulful ḥulw,,,,related,,sweet pepper,sweet pepper; paprika; allspice,,,,,,,,yes,,baalbaki_-mawrid_1995,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,ḥulw,fulful,,sweet,pepper,,taste,gustatory,prototype similarity,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,chile,chile,Capsicum spp.,America,,,,فليفلة,fulayfila,,,,related,,little pepper,green pepper; red pepper; capsicum; paprika; pimento,,,,,,,,yes,,wehr_dictionary_1976,,,,,,,,,,,,,,,,,,,,,analyzable,derived,,no,,basic,,,,fulayfila,,,little pepper,,NA,,prototype similarity,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,chile,chile,Capsicum spp.,America,,,,حار,ḥārr,,,,alternative,,heat,"capsicum, red pepper",,,,,,,,yes,,baalbaki_-mawrid_1995,,,,,,,,,,,,,,,,,,,,,analyzable,simple,,no,,basic,,,,ḥārr,,,heat,,NA,thermal,taste,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,chile,chile,Capsicum spp.,America,,,,حريف,ḥirrīf,,,,alternative,,pungent; acrid (taste),"chili, hot pepper, cayenne pepper",,"related to sharpness; in plural: spicy food, delicacies",,,,,,yes,,baalbaki_-mawrid_1995,,,,,,,,,,,,,,,,,,,,,analyzable,simple,,no,,basic,,,,ḥirrīf,,,pungent,,NA,tactile,taste,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,chile,chile,Capsicum spp.,America,,,,شطة، شطيطة,"shaṭṭa, shaṭīṭa",,,,alternative,,phonetic loan,"variety of pepper, small red peppers",root sh-y-ṭ `to burn'; or loan from Hause citta,,,,,,,yes,,wehr_dictionary_1976,http://ejtaal.net/aa/#hw4=563,https://en.wiktionary.org/wiki/%D8%B4%D8%B7%D8%A9,,,,,,,,,,,,,,,,,,,unanalyzable,simple,,no,phonetic,basic,,,,shaṭṭa,,,shaṭṭa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,chile,chile,Capsicum spp.,America,,,,فلفل,"fulful, filfil",,filfil,,alternative,,phonetic loan,pepper (both chili and black),,also Piper nigrum,,yes,,,,yes,,wehr_dictionary_1976; baalbaki_-mawrid_1995,,,,,,,,,,,,,,,,,,,,,unanalyzable,simple,,no,,basic,,,,fulful,,,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,chile,chile,Capsicum spp.,America,,,,بابريكا,bābrīkā,,,,alternative,,paprika,paprika,,,,,,Wikipedia,,,,,,https://en.wiktionary.org/wiki/%D9%83%D8%B1%D9%83%D9%85,,,,,,,,,,,,,,,,,,,unanalyzable,simple,,yes,phonetic,basic,,,,bābrīkā,,,bābrīkā,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cinnamon,cinnamon,Cinnamomum verum,Asia,,,,الدارصيني على الحقيقة,al-dārṣīnī ʿalā l-ḥaqīqa,,,,alternative,,the real darsini,true cinnamon,,,,,,dietrich_dar_2004,,,,,actually he is referencing ishaq b. sulayman from 10th,,,10,,,,ibn_al-baytar_kitab_1874,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,ʿalā l-ḥaqīqa,al-dārṣīnī,,true,cinnamon,,positive authenticity,,prototype,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cinnamon,cinnamon,Cinnamomum verum,Asia,,,,القرفة على الحقيقة,al-qirfa ʿalā l-ḥaqīqa,,,,alternative,,the real bark,true cinnamon,,,,,,dietrich_dar_2004,,,,,https://www.plantnames.unimelb.edu.au/Sorting/Cinnamomum.html,,,,,,,ibn_al-baytar_kitab_1874,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,ʿalā l-ḥaqīqa,al-qirfa,,true,cinnamon,,positive authenticity,,prototype,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cinnamon,cinnamon,Cinnamomum verum,Asia,,,,القرفة الأصلية,al-qirfat al-aṣliyya,,,,alternative,,the original bark,true cinnamon,,,,,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,al-aṣliyya,al-qirfat,,real,cinnamon,,positive authenticity,,prototype,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cinnamon,cinnamon,Cinnamomum verum,Asia,,,,القرفة السهيلانية,al-qirfat al-sihīlānīya,,,,alternative,,Sinhalese bark,Ceylon cinnamon,,,,,,alam_darcini_2011,,,,,https://en.wiktionary.org/wiki/%D8%B4%D9%85%D8%B1,,,,,,,buzurg_ibn_shahriyar_book_1928,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,al-sihīlānīya,al-qirfat,,Ceylonese,cinnamon,,geographic origin,,prototype,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cinnamon,cinnamon,Cinnamomum spp.,Asia,,,,قرفة القرنفل,qirfat al-qurunful,,,,alternative,,the bark of clove,cinnamon (best quality),,,,,,dietrich_dar_2004,,,,,,https://en.wiktionary.org/wiki/%D9%82%D8%B1%D9%86%D9%81%D9%84,,,,,,ibn_al-baytar_kitab_1874,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,al-qurunful,qirfat,,of the clove,cinnamon,,similarity in taste,gustatory,prototype,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cinnamon,cinnamon,Cinnamomum spp.,Asia,spice; plant,,القرفة,قرفة,qirfa,,,,default,done,"bark, rind",cinnamon,,cf. κάρφεα kárfea in Hdt. 3.111 https://www.perseus.tufts.edu/hopper/morph?l=ka%2Frfea&la=greek&can=ka%2Frfea0&prior=ta\&d=Perseus:text:1999.01.0125:book=3:chapter=111:section=2&i=1#lexicon,,,,,,yes,,wehr_dictionary_1976; baalbaki_-mawrid_1995,,https://en.wiktionary.org/wiki/%D9%82%D8%B1%D9%81%D8%A9,a820,9,,KSUCCA,,al-Shafi'i,al-Shāfi‘ī|Kitab al-Umm,,"[word=""قرفة""] | [word=""القرفة""]",,185,3.1,"9,528",1.14,,,,,analyzable,simple,,no,,basic,,,,qirfa,,,cinnamon,,NA,,plant part,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,cinnamon,cinnamon,Cinnamomum spp.,Asia,spice; plant,,الدارصيني,دارصيني,dārṣīnī,,,,historic,done,Chinese wood,cinnamon,,"loaned from Persian, the second part Arabized",,,,dietrich_dar_2004,,yes,,wehr_dictionary_1976,,https://en.wiktionary.org/wiki/%D8%AF%D8%A7%D8%B1%D8%B5%D9%8A%D9%86%D9%8A,a869,9,,KSUCCA,,al-Jahiz,al-Jahiz|Kitāb al-Ḥayawān (كتاب الحيوان),,"[word=""دارصيني""] | [word=""الدارصيني""] | [word=""دار صيني""] | [word=""الدار صيني""]",,184,3.08,521,0.06,,,,,semi-analyzable,compound,,yes,phonetic,cranberry,,yes,,dārṣīnī,,,dārṣīnī,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,clove,clove,Syzygium aromaticum,Asia,,,,كيش قرنفل,kabsh qaranful,,kubūs qaranful (Wehr),,alternative,,ram of cloves?,cloves,,,,,,,,yes,,baalbaki_-mawrid_1995,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,,qaranful,kabsh,,clove,nail,shape,,prototype,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,clove,clove,Syzygium aromaticum,Asia,spice,,القرنفل,قرنفل,qaranful,,,,default,done,,cloves; carnation; pink; dianthus,,also `carnation' (Dianthus caryophyllus),,,,amar_arabian_2017,,yes,,wehr_dictionary_1976; baalbaki_-mawrid_1995,,https://en.wiktionary.org/wiki/%D9%82%D8%B1%D9%86%D9%81%D9%84,a956,10,,KSUCCA,,al-Masudi,,,"[word=""القرنفل""] | [word=""قرنفل""]",,206,3.45,"7,897",0.95,,,,,unanalyzable,simple,,yes,phonetic,basic,,,,qaranful,,,qaranful,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,yes,yes,coriander,coriander,Coriandrum sativum,Asia,plant; herb,,الكزبرة,كزبرة,kuzbara,,kuzbura,,default,done,,,,,,,,,,yes,,wehr_dictionary_1976; baalbaki_-mawrid_1995,,https://en.wiktionary.org/wiki/%D9%83%D8%B2%D8%A8%D8%B1%D8%A9,a791,8,,KSUCCA,,al-Farahidi,,,"[word=""الكزبرة""] | [word=""كزبرة""]",,286,4.79,"4,368",0.52,,,,,unanalyzable,simple,,yes,phonetic,basic,,,,kuzbara,,,kuzbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
